100,10.000000
900,90.000000
1700,30.100000
2500,2099.900000
3300,70.200000
4100,130.000000
4900,70.100000
5700,60.000000
6500,760.200000
7300,319.900000
8100,30.000000
8900,249.800000
9700,279.900000
10500,20.000000
11300,20.000000
12100,49.900000
12900,19.900000
13700,259.800000
14500,59.900000
15300,30.000000
16100,150.100000
16900,79.800000
17700,30.100000
18500,20.000000
19300,29.900000
