50,51.203000
225,38.152000
400,34.749500
575,36.600000
750,37.302500
925,39.252000
1100,37.450000
1275,38.603000
1450,34.350000
1625,33.200500
1800,33.448000
1975,33.194500
2150,34.396500
2325,34.346500
2500,30.453500
2675,38.401500
2850,40.848500
3025,36.997000
3200,33.696000
3375,35.452500
3550,29.851000
3725,34.896500
3900,30.207500
4075,27.448500
4250,25.152000
4425,27.948500
4600,27.948500
4775,27.759000
4950,28.202500
