50,212.330000
225,147.735000
400,169.502500
575,150.507500
750,168.015000
925,194.515000
1100,103.730000
1275,142.237500
1450,108.525000
1625,130.517500
1800,30.987500
1975,41.737500
2150,37.240000
2325,34.995000
2500,33.500000
2675,40.497500
2850,38.725000
3025,47.990000
3200,41.255000
3375,35.257500
3550,35.515000
3725,35.007500
3900,35.252500
4075,36.005000
4250,32.737500
4425,35.987500
4600,35.492500
4775,34.025000
4950,36.752500
